Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668515672,100,,Aggregated,1.700000,0.000000,55000,65000,72000,73000,82000,85000,87000,88000,89000,89000,89000,108,0,53000.0,55214.397197962964,24943.767855000002,88654.24594,90.0
1668515673,100,,Aggregated,1.700000,0.000000,55000,65000,72000,73000,82000,85000,87000,88000,89000,89000,89000,108,0,53000.0,55214.397197962964,24943.767855000002,88654.24594,90.0
1668515674,100,,Aggregated,2.000000,0.000000,55000,64000,71000,73000,82000,85000,87000,88000,89000,89000,89000,109,0,55000.0,55232.023692981646,24943.767855000002,88654.24594,90.0
1668515675,100,,Aggregated,2.000000,0.000000,57000,64000,71000,73000,82000,85000,87000,88000,89000,89000,89000,110,0,55000.0,55301.002934909084,24943.767855000002,88654.24594,90.0
1668515676,100,,Aggregated,2.000000,0.000000,57000,64000,71000,73000,81000,85000,87000,88000,89000,89000,89000,115,0,57000.0,55623.23222376521,24943.767855000002,88654.24594,90.0
1668515677,100,,Aggregated,1.900000,0.000000,58000,64000,71000,73000,81000,85000,87000,88000,89000,89000,89000,116,0,57000.0,55725.531181913786,24943.767855000002,88654.24594,90.0
1668515678,100,,Aggregated,1.900000,0.000000,58000,64000,71000,73000,81000,85000,87000,88000,89000,89000,89000,118,0,57000.0,55797.24530255931,24943.767855000002,88654.24594,90.0
1668515679,100,,Aggregated,2.100000,0.000000,58000,64000,71000,73000,81000,85000,87000,88000,89000,89000,89000,119,0,58000.0,55854.3026235294,24943.767855000002,88654.24594,90.0
1668515680,100,,Aggregated,1.800000,0.000000,59000,64000,71000,73000,81000,85000,87000,88000,89000,89000,89000,120,0,58000.0,55895.63954452499,24943.767855000002,88654.24594,90.0
1668515681,100,,Aggregated,1.800000,0.000000,59000,64000,70000,72000,80000,85000,87000,88000,89000,89000,89000,121,0,59000.0,55945.80303566115,24943.767855000002,88654.24594,90.0
1668515682,100,,Aggregated,1.800000,0.000000,59000,64000,70000,72000,80000,85000,87000,88000,89000,89000,89000,122,0,59000.0,56033.95333165573,24943.767855000002,88654.24594,90.0
1668515683,100,,Aggregated,1.600000,0.000000,59000,64000,70000,72000,80000,85000,87000,88000,89000,89000,89000,124,0,59000.0,56071.27927319354,24943.767855000002,88654.24594,90.0
1668515684,100,,Aggregated,1.400000,0.000000,59000,64000,70000,72000,80000,85000,87000,88000,89000,89000,89000,126,0,59000.0,56169.087704253965,24943.767855000002,88654.24594,90.0
1668515685,100,,Aggregated,1.400000,0.000000,59000,64000,70000,72000,80000,85000,87000,88000,89000,89000,89000,128,0,59000.0,56360.905267664064,24943.767855000002,88654.24594,90.0
1668515686,100,,Aggregated,1.600000,0.000000,59000,64000,69000,72000,80000,85000,87000,88000,89000,89000,89000,129,0,59000.0,56398.44554453488,24943.767855000002,88654.24594,90.0
1668515687,100,,Aggregated,1.700000,0.000000,60000,64000,69000,72000,79000,85000,87000,88000,89000,89000,89000,133,0,60000.0,56664.025219330826,24943.767855000002,88654.24594,90.0
1668515688,100,,Aggregated,1.700000,0.000000,60000,64000,69000,72000,79000,85000,87000,88000,89000,89000,89000,133,0,60000.0,56664.025219330826,24943.767855000002,88654.24594,90.0
1668515689,100,,Aggregated,1.400000,0.000000,60000,64000,69000,71000,79000,85000,87000,88000,89000,89000,89000,136,0,60000.0,56838.38325647058,24943.767855000002,88654.24594,90.0
1668515690,100,,Aggregated,1.700000,0.000000,60000,64000,69000,71000,79000,85000,87000,88000,89000,89000,89000,137,0,60000.0,56866.12444183211,24943.767855000002,88654.24594,90.0
1668515691,100,,Aggregated,1.700000,0.000000,60000,64000,69000,71000,79000,85000,87000,88000,89000,89000,89000,137,0,60000.0,56866.12444183211,24943.767855000002,88654.24594,90.0
1668515692,100,,Aggregated,1.700000,0.000000,61000,64000,69000,71000,79000,85000,87000,88000,89000,89000,89000,140,0,60000.0,56995.47230416428,24943.767855000002,88654.24594,90.0
1668515693,100,,Aggregated,1.800000,0.000000,61000,65000,68000,71000,79000,84000,87000,88000,89000,89000,89000,143,0,61000.0,57165.963781755236,24943.767855000002,88654.24594,90.0
1668515694,100,,Aggregated,1.600000,0.000000,61000,64000,68000,71000,79000,84000,87000,88000,89000,89000,89000,145,0,61000.0,57236.053402503436,24943.767855000002,88654.24594,90.0
1668515695,100,,Aggregated,1.800000,0.000000,61000,65000,68000,71000,79000,84000,87000,88000,89000,89000,89000,146,0,61000.0,57320.118442328756,24943.767855000002,88654.24594,90.0
1668515696,100,,Aggregated,1.800000,0.000000,61000,65000,68000,71000,79000,84000,87000,88000,89000,89000,89000,146,0,61000.0,57320.118442328756,24943.767855000002,88654.24594,90.0
1668515697,100,,Aggregated,1.800000,0.000000,61000,64000,68000,71000,79000,84000,87000,88000,89000,89000,89000,148,0,61000.0,57397.99222822972,24943.767855000002,88654.24594,90.0
1668515698,100,,Aggregated,1.800000,0.000000,61000,64000,68000,71000,79000,84000,87000,88000,89000,89000,89000,148,0,61000.0,57397.99222822972,24943.767855000002,88654.24594,90.0
1668515699,100,,Aggregated,1.700000,0.000000,61000,64000,68000,71000,79000,84000,87000,88000,89000,89000,89000,149,0,61000.0,57443.56256869127,24943.767855000002,88654.24594,90.0
1668515700,100,,Aggregated,1.400000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,153,0,61000.0,57620.90507583006,24943.767855000002,88654.24594,90.0
1668515701,100,,Aggregated,1.500000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,155,0,61000.0,57706.028011929026,24943.767855000002,88654.24594,90.0
